EKG,T,,,,,
331,8375,,,,,
327,8385,,,,,
330,8395,,,,,
326,8406,,,,,
330,8416,,,,,
327,8426,,,,,
331,8437,,,,,
328,8448,,,,,
333,8458,,,,,
330,8468,,,,,
335,8478,,,,,
333,8488,,,,,
337,8500,,,,,
336,8510,,,,,
340,8520,,,,,
341,8530,,,,,
345,8541,,,,,
348,8551,,,,,
350,8561,,,,,
353,8572,,,,,
352,8583,,,,,
352,8593,,,,,
345,8603,,,,,
340,8613,,,,,
330,8624,,,,,
326,8635,,,,,
319,8645,,,,,
321,8655,,,,,
317,8666,,,,,
320,8676,,,,,
317,8686,,,,,
322,8697,,,,,
318,8708,,,,,
323,8718,,,,,
320,8728,,,,,
324,8738,,,,,
320,8749,,,,,
324,8759,,,,,
322,8770,,,,,
325,8780,,,,,
324,8791,,,,,
325,8801,,,,,
325,8811,,,,,
325,8821,,,,,
325,8833,,,,,
325,8843,,,,,
327,8853,,,,,
325,8863,,,,,
328,8873,,,,,
327,8884,,,,,
331,8894,,,,,
330,8905,,,,,
332,8915,,,,,
327,8926,,,,,
331,8936,,,,,
326,8946,,,,,
329,8956,,,,,
325,8968,,,,,
329,8978,,,,,
326,8988,,,,,
330,8998,,,,,
327,9009,,,,,
330,9019,,,,,
327,9030,,,,,
328,9040,,,,,
321,9051,,,,,
342,9061,,,,,
390,9071,,,,,
405,9081,,,,,
402,9092,,,,,
335,9103,,,,,
329,9113,,,,,
328,9123,,,,,
329,9134,,,,,
327,9144,,,,,
329,9154,,,,,
328,9165,,,,,
332,9176,,,,,
330,9186,,,,,
334,9196,,,,,
331,9206,,,,,
336,9217,,,,,
333,9227,,,,,
339,9238,,,,,
337,9248,,,,,
343,9259,,,,,
342,9269,,,,,
348,9279,,,,,
348,9289,,,,,
353,9300,,,,,
351,9311,,,,,
352,9321,,,,,
347,9331,,,,,
342,9341,,,,,
333,9352,,,,,
326,9363,,,,,
322,9373,,,,,
319,9383,,,,,
319,9394,,,,,
317,9404,,,,,
320,9414,,,,,
318,9424,,,,,
321,9436,,,,,
319,9446,,,,,
323,9456,,,,,
320,9466,,,,,
324,9477,,,,,
320,9487,,,,,
324,9498,,,,,
321,9508,,,,,
326,9519,,,,,
322,9529,,,,,
326,9539,,,,,
323,9549,,,,,
326,9560,,,,,
324,9571,,,,,
326,9581,,,,,
325,9591,,,,,
327,9602,,,,,
327,9612,,,,,
328,9622,,,,,
330,9633,,,,,
