EKG,T,,,,,
318,14835,,,,,
318,14846,,,,,
316,14858,,,,,
318,14869,,,,,
290,14880,,,,,
326,14893,,,,,
558,14904,,,,,
506,14915,,,,,
241,14926,,,,,
274,14938,,,,,
311,14949,,,,,
312,14961,,,,,
319,14972,,,,,
325,14984,,,,,
330,14995,,,,,
335,15006,,,,,
337,15017,,,,,
345,15030,,,,,
349,15041,,,,,
358,15052,,,,,
363,15064,,,,,
366,15075,,,,,
367,15087,,,,,
362,15098,,,,,
362,15110,,,,,
359,15121,,,,,
356,15132,,,,,
342,15143,,,,,
330,15156,,,,,
324,15167,,,,,
321,15178,,,,,
327,15190,,,,,
329,15201,,,,,
329,15212,,,,,
327,15224,,,,,
327,15236,,,,,
331,15247,,,,,
326,15258,,,,,
332,15269,,,,,
341,15281,,,,,
343,15293,,,,,
334,15304,,,,,
322,15315,,,,,
317,15327,,,,,
316,15338,,,,,
320,15349,,,,,
318,15362,,,,,
319,15373,,,,,
288,15384,,,,,
342,15395,,,,,
582,15407,,,,,
479,15418,,,,,
235,15430,,,,,
275,15441,,,,,
309,15453,,,,,
314,15464,,,,,
321,15475,,,,,
327,15488,,,,,
331,15499,,,,,
339,15510,,,,,
340,15521,,,,,
349,15533,,,,,
355,15544,,,,,
362,15556,,,,,
368,15567,,,,,
371,15579,,,,,
371,15590,,,,,
366,15601,,,,,
369,15612,,,,,
369,15625,,,,,
363,15636,,,,,
354,15647,,,,,
335,15659,,,,,
326,15670,,,,,
326,15681,,,,,
328,15693,,,,,
331,15705,,,,,
334,15716,,,,,
337,15727,,,,,
333,15738,,,,,
336,15750,,,,,
330,15762,,,,,
328,15773,,,,,
340,15784,,,,,
346,15796,,,,,
344,15807,,,,,
333,15819,,,,,
325,15831,,,,,
321,15842,,,,,
323,15853,,,,,
323,15864,,,,,
323,15876,,,,,
315,15888,,,,,
296,15899,,,,,
485,15910,,,,,
580,15922,,,,,
271,15933,,,,,
238,15944,,,,,
303,15956,,,,,
320,15968,,,,,
323,15979,,,,,
329,15990,,,,,
333,16002,,,,,
339,16013,,,,,
344,16025,,,,,
349,16036,,,,,
360,16048,,,,,
365,16059,,,,,
371,16070,,,,,
375,16081,,,,,
375,16094,,,,,
374,16105,,,,,
373,16116,,,,,
377,16128,,,,,
372,16139,,,,,
362,16150,,,,,
343,16162,,,,,
329,16174,,,,,
325,16185,,,,,
325,16196,,,,,
328,16207,,,,,
327,16220,,,,,
329,16231,,,,,
326,16242,,,,,
329,16253,,,,,
330,16265,,,,,
324,16276,,,,,
329,16288,,,,,
336,16300,,,,,
337,16311,,,,,
329,16322,,,,,
317,16333,,,,,
312,16345,,,,,
313,16357,,,,,
314,16368,,,,,
311,16379,,,,,
312,16391,,,,,
285,16402,,,,,
350,16413,,,,,
582,16425,,,,,
439,16437,,,,,
208,16448,,,,,
265,16459,,,,,
304,16471,,,,,
307,16482,,,,,
312,16494,,,,,
319,16505,,,,,
323,16517,,,,,
328,16528,,,,,
335,16539,,,,,
342,16551,,,,,
348,16563,,,,,
353,16574,,,,,
363,16585,,,,,
361,16596,,,,,
365,16608,,,,,
360,16620,,,,,
363,16631,,,,,
363,16643,,,,,
355,16654,,,,,
342,16665,,,,,
325,16676,,,,,
318,16689,,,,,
316,16700,,,,,
321,16711,,,,,
321,16722,,,,,
321,16734,,,,,
324,16745,,,,,
323,16757,,,,,
326,16769,,,,,
318,16780,,,,,
322,16791,,,,,
331,16802,,,,,
335,16814,,,,,
329,16826,,,,,
317,16837,,,,,
312,16848,,,,,
309,16860,,,,,
310,16871,,,,,
310,16882,,,,,
310,16894,,,,,
289,16906,,,,,
317,16917,,,,,
542,16928,,,,,
495,16940,,,,,
226,16952,,,,,
259,16963,,,,,
300,16974,,,,,
309,16986,,,,,
311,16997,,,,,
320,17008,,,,,
326,17020,,,,,
330,17032,,,,,
335,17043,,,,,
340,17054,,,,,
348,17065,,,,,
355,17077,,,,,
363,17089,,,,,
362,17100,,,,,
364,17112,,,,,
359,17123,,,,,
360,17134,,,,,
364,17145,,,,,
354,17158,,,,,
345,17169,,,,,
328,17180,,,,,
323,17191,,,,,
322,17203,,,,,
320,17214,,,,,
322,17226,,,,,
324,17238,,,,,
328,17249,,,,,
327,17260,,,,,
331,17271,,,,,
324,17284,,,,,
328,17295,,,,,
341,17306,,,,,
340,17317,,,,,
336,17329,,,,,
323,17340,,,,,
318,17352,,,,,
319,17363,,,,,
318,17375,,,,,
319,17386,,,,,
317,17397,,,,,
295,17409,,,,,
350,17421,,,,,
583,17432,,,,,
462,17443,,,,,
216,17455,,,,,
275,17466,,,,,
312,17477,,,,,
321,17489,,,,,
322,17501,,,,,
330,17512,,,,,
335,17523,,,,,
341,17534,,,,,
348,17546,,,,,
354,17558,,,,,
359,17569,,,,,
366,17581,,,,,
371,17592,,,,,
376,17603,,,,,
376,17614,,,,,
376,17627,,,,,
373,17638,,,,,
374,17649,,,,,
365,17660,,,,,
350,17672,,,,,
335,17684,,,,,
327,17695,,,,,
329,17707,,,,,
327,17718,,,,,
330,17729,,,,,
331,17740,,,,,
332,17753,,,,,
334,17764,,,,,
332,17775,,,,,
330,17786,,,,,
336,17798,,,,,
345,17809,,,,,
343,17821,,,,,
335,17832,,,,,
325,17844,,,,,
319,17855,,,,,
321,17866,,,,,
321,17878,,,,,
321,17890,,,,,
317,17901,,,,,
294,17912,,,,,
421,17924,,,,,
599,17935,,,,,
349,17946,,,,,
216,17958,,,,,
290,17970,,,,,
313,17981,,,,,
317,17992,,,,,
324,18003,,,,,
326,18016,,,,,
335,18027,,,,,
340,18038,,,,,
346,18050,,,,,
353,18061,,,,,
358,18072,,,,,
367,18084,,,,,
369,18096,,,,,
372,18107,,,,,
369,18118,,,,,
369,18129,,,,,
372,18141,,,,,
371,18153,,,,,
356,18164,,,,,
337,18176,,,,,
324,18187,,,,,
317,18198,,,,,
317,18209,,,,,
317,18222,,,,,
320,18233,,,,,
321,18244,,,,,
320,18255,,,,,
324,18267,,,,,
317,18278,,,,,
322,18290,,,,,
332,18301,,,,,
334,18313,,,,,
326,18324,,,,,
314,18335,,,,,
308,18347,,,,,
305,18359,,,,,
308,18370,,,,,
309,18381,,,,,
305,18393,,,,,
285,18404,,,,,
325,18416,,,,,
540,18427,,,,,
454,18439,,,,,
209,18450,,,,,
260,18461,,,,,
298,18472,,,,,
306,18485,,,,,
310,18496,,,,,
320,18507,,,,,
324,18519,,,,,
330,18530,,,,,
333,18541,,,,,
337,18553,,,,,
345,18565,,,,,
351,18576,,,,,
358,18587,,,,,
360,18598,,,,,
362,18610,,,,,
358,18622,,,,,
360,18633,,,,,
361,18644,,,,,
350,18656,,,,,
338,18667,,,,,
323,18678,,,,,
318,18691,,,,,
315,18702,,,,,
316,18713,,,,,
321,18724,,,,,
320,18736,,,,,
323,18748,,,,,
323,18759,,,,,
319,18770,,,,,
324,18782,,,,,
332,18793,,,,,
336,18804,,,,,
327,18817,,,,,
317,18828,,,,,
307,18839,,,,,
310,18850,,,,,
310,18862,,,,,
309,18873,,,,,
311,18885,,,,,
279,18896,,,,,
325,18908,,,,,
549,18919,,,,,
469,18930,,,,,
227,18941,,,,,
271,18954,,,,,
303,18965,,,,,
306,18976,,,,,
314,18988,,,,,
320,18999,,,,,
327,19010,,,,,
330,19022,,,,,
334,19034,,,,,
342,19045,,,,,
346,19056,,,,,
354,19067,,,,,
359,19079,,,,,
363,19091,,,,,
362,19102,,,,,
357,19113,,,,,
359,19125,,,,,
356,19136,,,,,
350,19148,,,,,
338,19160,,,,,
324,19171,,,,,
320,19182,,,,,
318,19193,,,,,
322,19205,,,,,
323,19217,,,,,
324,19228,,,,,
325,19239,,,,,
326,19251,,,,,
321,19262,,,,,
325,19273,,,,,
338,19286,,,,,
338,19297,,,,,
333,19308,,,,,
322,19319,,,,,
315,19331,,,,,
315,19342,,,,,
315,19354,,,,,
316,19365,,,,,
315,19377,,,,,
287,19388,,,,,
331,19399,,,,,
559,19410,,,,,
470,19423,,,,,
229,19434,,,,,
277,19445,,,,,
309,19457,,,,,
315,19468,,,,,
319,19480,,,,,
325,19491,,,,,
333,19503,,,,,
333,19514,,,,,
340,19525,,,,,
345,19536,,,,,
354,19549,,,,,
361,19560,,,,,
364,19571,,,,,
369,19582,,,,,
369,19594,,,,,
366,19605,,,,,
365,19617,,,,,
367,19629,,,,,
360,19640,,,,,
344,19651,,,,,
336,19662,,,,,
326,19674,,,,,
328,19686,,,,,
326,19697,,,,,
329,19708,,,,,
330,19720,,,,,
332,19731,,,,,
335,19742,,,,,
328,19755,,,,,
334,19766,,,,,
343,19777,,,,,
344,19788,,,,,
336,19800,,,,,
325,19811,,,,,
321,19823,,,,,
319,19834,,,,,
321,19846,,,,,
320,19857,,,,,
320,19868,,,,,
288,19880,,,,,
345,19892,,,,,
578,19903,,,,,
447,19914,,,,,
224,19926,,,,,
278,19937,,,,,
313,19949,,,,,
318,19960,,,,,
321,19972,,,,,
329,19983,,,,,
333,19994,,,,,
341,20005,,,,,
345,20018,,,,,
351,20029,,,,,
358,20040,,,,,
365,20051,,,,,
373,20063,,,,,
375,20074,,,,,
375,20086,,,,,
373,20098,,,,,
375,20109,,,,,
376,20120,,,,,
364,20131,,,,,
347,20143,,,,,
332,20155,,,,,
327,20166,,,,,
324,20177,,,,,
327,20189,,,,,
329,20200,,,,,
330,20212,,,,,
332,20224,,,,,
333,20235,,,,,
331,20246,,,,,
334,20257,,,,,
343,20269,,,,,
345,20281,,,,,
334,20292,,,,,
325,20303,,,,,
317,20315,,,,,
317,20326,,,,,
316,20337,,,,,
317,20349,,,,,
318,20361,,,,,
284,20372,,,,,
352,20383,,,,,
576,20395,,,,,
420,20406,,,,,
201,20418,,,,,
272,20429,,,,,
308,20441,,,,,
314,20452,,,,,
321,20463,,,,,
326,20474,,,,,
331,20487,,,,,
336,20498,,,,,
341,20509,,,,,
347,20520,,,,,
352,20532,,,,,
362,20543,,,,,
364,20555,,,,,
369,20567,,,,,
367,20578,,,,,
366,20589,,,,,
369,20600,,,,,
366,20613,,,,,
354,20624,,,,,
335,20635,,,,,
321,20646,,,,,
312,20658,,,,,
312,20669,,,,,
315,20681,,,,,
317,20692,,,,,
317,20704,,,,,
317,20715,,,,,
321,20726,,,,,
315,20738,,,,,
319,20750,,,,,
330,20761,,,,,
327,20772,,,,,
319,20784,,,,,
307,20795,,,,,
305,20806,,,,,
303,20818,,,,,
303,20830,,,,,
303,20841,,,,,
299,20852,,,,,
266,20864,,,,,
336,20875,,,,,
557,20887,,,,,
400,20898,,,,,
207,20910,,,,,
271,20921,,,,,
294,20932,,,,,
300,20944,,,,,
304,20956,,,,,
311,20967,,,,,
316,20978,,,,,
322,20989,,,,,
329,21001,,,,,
334,21013,,,,,
342,21024,,,,,
345,21036,,,,,
351,21047,,,,,
353,21058,,,,,
351,21069,,,,,
353,21082,,,,,
351,21093,,,,,
351,21104,,,,,
340,21115,,,,,
324,21127,,,,,
313,21138,,,,,
305,21150,,,,,
307,21161,,,,,
308,21173,,,,,
312,21184,,,,,
315,21195,,,,,
316,21207,,,,,
317,21219,,,,,
311,21230,,,,,
322,21241,,,,,
328,21253,,,,,
331,21264,,,,,
320,21275,,,,,
313,21287,,,,,
307,21299,,,,,
307,21310,,,,,
307,21321,,,,,
306,21332,,,,,
305,21345,,,,,
273,21356,,,,,
352,21367,,,,,
578,21379,,,,,
414,21390,,,,,
224,21401,,,,,
281,21413,,,,,
308,21425,,,,,
311,21436,,,,,
318,21447,,,,,
325,21458,,,,,
330,21470,,,,,
337,21482,,,,,
341,21493,,,,,
350,21505,,,,,
356,21516,,,,,
364,21527,,,,,
370,21538,,,,,
373,21551,,,,,
372,21562,,,,,
369,21573,,,,,
372,21584,,,,,
367,21596,,,,,
355,21607,,,,,
343,21619,,,,,
329,21630,,,,,
325,21642,,,,,
325,21653,,,,,
329,21664,,,,,
328,21677,,,,,
329,21688,,,,,
332,21699,,,,,
333,21710,,,,,
330,21722,,,,,
333,21733,,,,,
343,21745,,,,,
344,21756,,,,,
337,21768,,,,,
327,21779,,,,,
320,21790,,,,,
321,21801,,,,,
318,21814,,,,,
320,21825,,,,,
321,21836,,,,,
297,21848,,,,,
342,21859,,,,,
568,21870,,,,,
458,21882,,,,,
209,21894,,,,,
271,21905,,,,,
311,21916,,,,,
320,21927,,,,,
325,21939,,,,,
329,21951,,,,,
338,21962,,,,,
341,21974,,,,,
347,21985,,,,,
352,21996,,,,,
357,22007,,,,,
366,22020,,,,,
371,22031,,,,,
378,22042,,,,,
375,22053,,,,,
373,22065,,,,,
374,22077,,,,,
374,22088,,,,,
361,22099,,,,,
342,22111,,,,,
327,22122,,,,,
317,22133,,,,,
317,22146,,,,,
317,22157,,,,,
318,22168,,,,,
321,22179,,,,,
322,22191,,,,,
325,22202,,,,,
324,22214,,,,,
321,22225,,,,,
328,22237,,,,,
337,22248,,,,,
335,22259,,,,,
324,22270,,,,,
318,22283,,,,,
310,22294,,,,,
313,22305,,,,,
310,22317,,,,,
312,22328,,,,,
310,22339,,,,,
277,22351,,,,,
379,22363,,,,,
578,22374,,,,,
378,22385,,,,,
213,22396,,,,,
281,22409,,,,,
306,22420,,,,,
309,22431,,,,,
315,22443,,,,,
320,22454,,,,,
327,22465,,,,,
333,22477,,,,,
337,22489,,,,,
345,22500,,,,,
350,22511,,,,,
357,22522,,,,,
361,22534,,,,,
365,22546,,,,,
364,22557,,,,,
363,22568,,,,,
363,22580,,,,,
358,22591,,,,,
349,22602,,,,,
330,22615,,,,,
320,22626,,,,,
315,22637,,,,,
313,22648,,,,,
317,22660,,,,,
317,22671,,,,,
320,22683,,,,,
319,22694,,,,,
323,22706,,,,,
322,22717,,,,,
316,22728,,,,,
324,22739,,,,,
332,22752,,,,,
334,22763,,,,,
325,22774,,,,,
317,22786,,,,,
311,22797,,,,,
310,22809,,,,,
312,22820,,,,,
309,22832,,,,,
311,22843,,,,,
288,22854,,,,,
323,22865,,,,,
550,22878,,,,,
487,22889,,,,,
232,22900,,,,,
266,22912,,,,,
303,22923,,,,,
308,22934,,,,,
314,22946,,,,,
318,22958,,,,,
324,22969,,,,,
331,22980,,,,,
334,22991,,,,,
343,23003,,,,,
349,23015,,,,,
355,23026,,,,,
361,23037,,,,,
364,23049,,,,,
365,23060,,,,,
361,23071,,,,,
363,23084,,,,,
359,23095,,,,,
353,23106,,,,,
339,23117,,,,,
324,23129,,,,,
320,23141,,,,,
318,23152,,,,,
321,23163,,,,,
322,23175,,,,,
324,23186,,,,,
324,23197,,,,,
324,23209,,,,,
325,23221,,,,,
326,23232,,,,,
323,23243,,,,,
328,23255,,,,,
339,23266,,,,,
340,23278,,,,,
331,23289,,,,,
324,23301,,,,,
318,23312,,,,,
318,23323,,,,,
318,23334,,,,,
319,23347,,,,,
321,23358,,,,,
299,23369,,,,,
336,23380,,,,,
558,23392,,,,,
504,23403,,,,,
242,23415,,,,,
278,23427,,,,,
311,23438,,,,,
315,23449,,,,,
325,23460,,,,,
327,23472,,,,,
335,23484,,,,,
341,23495,,,,,
347,23506,,,,,
353,23518,,,,,
360,23529,,,,,
369,23541,,,,,
376,23553,,,,,
379,23564,,,,,
380,23575,,,,,
378,23586,,,,,
377,23598,,,,,
375,23610,,,,,
367,23621,,,,,
350,23632,,,,,
340,23644,,,,,
330,23655,,,,,
330,23666,,,,,
333,23678,,,,,
331,23690,,,,,
336,23701,,,,,
336,23712,,,,,
339,23724,,,,,
337,23735,,,,,
335,23747,,,,,
337,23758,,,,,
331,23770,,,,,
342,23781,,,,,
351,23792,,,,,
351,23803,,,,,
339,23816,,,,,
332,23827,,,,,
329,23838,,,,,
328,23849,,,,,
328,23861,,,,,
328,23873,,,,,
328,23884,,,,,
301,23896,,,,,
426,23907,,,,,
622,23918,,,,,
370,23929,,,,,
224,23942,,,,,
294,23953,,,,,
323,23964,,,,,
327,23975,,,,,
332,23987,,,,,
336,23998,,,,,
341,24010,,,,,
347,24022,,,,,
351,24033,,,,,
360,24044,,,,,
368,24055,,,,,
374,24067,,,,,
380,24079,,,,,
383,24090,,,,,
384,24101,,,,,
381,24113,,,,,
381,24124,,,,,
376,24135,,,,,
360,24147,,,,,
343,24159,,,,,
328,24170,,,,,
323,24181,,,,,
318,24193,,,,,
321,24204,,,,,
321,24216,,,,,
325,24227,,,,,
325,24239,,,,,
325,24250,,,,,
329,24261,,,,,
325,24273,,,,,
321,24285,,,,,
326,24296,,,,,
336,24307,,,,,
336,24318,,,,,
324,24330,,,,,
318,24342,,,,,
312,24353,,,,,
313,24365,,,,,
313,24376,,,,,
311,24387,,,,,
311,24398,,,,,
284,24411,,,,,
384,24422,,,,,
581,24433,,,,,
382,24444,,,,,
207,24456,,,,,
275,24467,,,,,
304,24479,,,,,
307,24491,,,,,
314,24502,,,,,
319,24513,,,,,
325,24524,,,,,
331,24536,,,,,
337,24548,,,,,
342,24559,,,,,
345,24570,,,,,
356,24582,,,,,
363,24593,,,,,
368,24605,,,,,
366,24616,,,,,
364,24628,,,,,
365,24639,,,,,
358,24650,,,,,
345,24662,,,,,
328,24674,,,,,
316,24685,,,,,
309,24696,,,,,
306,24708,,,,,
309,24719,,,,,
309,24730,,,,,
312,24742,,,,,
312,24754,,,,,
314,24765,,,,,
317,24776,,,,,
314,24787,,,,,
314,24799,,,,,
323,24811,,,,,
329,24822,,,,,
327,24834,,,,,
316,24845,,,,,
307,24856,,,,,
305,24867,,,,,
306,24880,,,,,
303,24891,,,,,
305,24902,,,,,
299,24913,,,,,
275,24925,,,,,
426,24936,,,,,
566,24948,,,,,
314,24960,,,,,
220,24971,,,,,
286,24982,,,,,
299,24993,,,,,
305,25006,,,,,
310,25017,,,,,
314,25028,,,,,
322,25039,,,,,
326,25051,,,,,
331,25062,,,,,
336,25074,,,,,
345,25085,,,,,
353,25097,,,,,
358,25108,,,,,
359,25119,,,,,
358,25131,,,,,
356,25143,,,,,
355,25154,,,,,
350,25165,,,,,
338,25177,,,,,
322,25188,,,,,
314,25199,,,,,
307,25211,,,,,
309,25223,,,,,
311,25234,,,,,
311,25245,,,,,
314,25256,,,,,
315,25268,,,,,
316,25280,,,,,
318,25291,,,,,
315,25303,,,,,
317,25314,,,,,
329,25325,,,,,
333,25337,,,,,
325,25349,,,,,
317,25360,,,,,
309,25371,,,,,
309,25382,,,,,
311,25394,,,,,
311,25406,,,,,
313,25417,,,,,
296,25428,,,,,
298,25440,,,,,
502,25451,,,,,
533,25462,,,,,
253,25475,,,,,
256,25486,,,,,
304,25497,,,,,
308,25508,,,,,
315,25520,,,,,
319,25531,,,,,
325,25543,,,,,
331,25554,,,,,
336,25566,,,,,
344,25577,,,,,
350,25588,,,,,
358,25600,,,,,
364,25612,,,,,
369,25623,,,,,
369,25634,,,,,
368,25646,,,,,
368,25657,,,,,
365,25668,,,,,
356,25680,,,,,
342,25692,,,,,
329,25703,,,,,
320,25714,,,,,
318,25725,,,,,
322,25738,,,,,
324,25749,,,,,
328,25760,,,,,
327,25772,,,,,
328,25783,,,,,
331,25794,,,,,
330,25806,,,,,
329,25818,,,,,
330,25829,,,,,
343,25840,,,,,
345,25851,,,,,
343,25863,,,,,
331,25875,,,,,
323,25886,,,,,
323,25897,,,,,
322,25909,,,,,
324,25920,,,,,
324,25931,,,,,
313,25944,,,,,
319,25955,,,,,
521,25966,,,,,
546,25977,,,,,
249,25989,,,,,
256,26000,,,,,
312,26012,,,,,
319,26023,,,,,
326,26035,,,,,
333,26046,,,,,
339,26057,,,,,
341,26070,,,,,
348,26081,,,,,
353,26092,,,,,
362,26103,,,,,
368,26115,,,,,
376,26126,,,,,
384,26138,,,,,
382,26149,,,,,
381,26161,,,,,
379,26172,,,,,
378,26183,,,,,
370,26194,,,,,
350,26207,,,,,
335,26218,,,,,
324,26229,,,,,
322,26241,,,,,
322,26252,,,,,
323,26263,,,,,
325,26275,,,,,
323,26287,,,,,
326,26298,,,,,
326,26309,,,,,
329,26320,,,,,
323,26332,,,,,
332,26344,,,,,
338,26355,,,,,
340,26366,,,,,
329,26378,,,,,
319,26389,,,,,
316,26400,,,,,
315,26413,,,,,
315,26424,,,,,
315,26435,,,,,
311,26446,,,,,
288,26458,,,,,
364,26470,,,,,
577,26481,,,,,
411,26492,,,,,
208,26504,,,,,
276,26515,,,,,
308,26526,,,,,
315,26539,,,,,
318,26550,,,,,
325,26561,,,,,
331,26572,,,,,
336,26584,,,,,
343,26595,,,,,
347,26607,,,,,
357,26618,,,,,
361,26630,,,,,
369,26641,,,,,
372,26652,,,,,
374,26663,,,,,
372,26676,,,,,
370,26687,,,,,
366,26698,,,,,
351,26710,,,,,
337,26721,,,,,
321,26732,,,,,
314,26744,,,,,
315,26756,,,,,
314,26767,,,,,
319,26778,,,,,
319,26789,,,,,
320,26802,,,,,
321,26813,,,,,
323,26824,,,,,
319,26835,,,,,
323,26847,,,,,
333,26858,,,,,
333,26870,,,,,
329,26882,,,,,
318,26893,,,,,
310,26904,,,,,
311,26915,,,,,
309,26927,,,,,
312,26939,,,,,
311,26950,,,,,
292,26961,,,,,
315,26973,,,,,
527,26984,,,,,
486,26995,,,,,
224,27008,,,,,
263,27019,,,,,
303,27030,,,,,
309,27041,,,,,
316,27053,,,,,
320,27064,,,,,
328,27076,,,,,
330,27087,,,,,
338,27099,,,,,
341,27110,,,,,
348,27121,,,,,
356,27132,,,,,
362,27145,,,,,
370,27156,,,,,
368,27167,,,,,
367,27179,,,,,
364,27190,,,,,
361,27202,,,,,
351,27213,,,,,
335,27225,,,,,
323,27236,,,,,
313,27247,,,,,
315,27258,,,,,
314,27271,,,,,
314,27282,,,,,
317,27293,,,,,
318,27304,,,,,
322,27316,,,,,
321,27327,,,,,
320,27339,,,,,
318,27351,,,,,
329,27362,,,,,
332,27373,,,,,
328,27384,,,,,
319,27396,,,,,
310,27408,,,,,
310,27419,,,,,
308,27430,,,,,
307,27442,,,,,
309,27453,,,,,
295,27464,,,,,
284,27476,,,,,
476,27488,,,,,
556,27499,,,,,
267,27510,,,,,
242,27522,,,,,
294,27534,,,,,
302,27545,,,,,
308,27556,,,,,
312,27568,,,,,
321,27579,,,,,
327,27590,,,,,
329,27602,,,,,
337,27614,,,,,
343,27625,,,,,
354,27636,,,,,
359,27648,,,,,
368,27659,,,,,
366,27671,,,,,
365,27682,,,,,
365,27694,,,,,
363,27705,,,,,
359,27716,,,,,
341,27727,,,,,
329,27740,,,,,
321,27751,,,,,
319,27762,,,,,
320,27773,,,,,
320,27785,,,,,
322,27796,,,,,
322,27808,,,,,
327,27820,,,,,
328,27831,,,,,
330,27842,,,,,
327,27853,,,,,
335,27865,,,,,
342,27877,,,,,
339,27888,,,,,
332,27899,,,,,
322,27911,,,,,
317,27922,,,,,
320,27934,,,,,
319,27945,,,,,
322,27957,,,,,
318,27968,,,,,
292,27979,,,,,
367,27991,,,,,
595,28003,,,,,
431,28014,,,,,
209,28025,,,,,
275,28037,,,,,
308,28048,,,,,
316,28059,,,,,
321,28071,,,,,
325,28083,,,,,
332,28094,,,,,
337,28105,,,,,
343,28116,,,,,
347,28128,,,,,
358,28140,,,,,
363,28151,,,,,
369,28163,,,,,
375,28174,,,,,
374,28185,,,,,
374,28196,,,,,
371,28209,,,,,
369,28220,,,,,
358,28231,,,,,
337,28242,,,,,
323,28254,,,,,
313,28266,,,,,
313,28277,,,,,
313,28289,,,,,
317,28300,,,,,
318,28311,,,,,
320,28322,,,,,
324,28335,,,,,
322,28346,,,,,
323,28357,,,,,
323,28368,,,,,
331,28380,,,,,
334,28391,,,,,
327,28403,,,,,
318,28414,,,,,
308,28426,,,,,
309,28437,,,,,
309,28448,,,,,
309,28460,,,,,
310,28472,,,,,
292,28483,,,,,
307,28494,,,,,
517,28506,,,,,
502,28517,,,,,
217,28528,,,,,
246,28540,,,,,
299,28552,,,,,
306,28563,,,,,
315,28574,,,,,
317,28585,,,,,
321,28597,,,,,
325,28609,,,,,
333,28620,,,,,
339,28632,,,,,
345,28643,,,,,
355,28654,,,,,
361,28666,,,,,
369,28678,,,,,
369,28689,,,,,
367,28700,,,,,
366,28711,,,,,
363,28723,,,,,
355,28735,,,,,
337,28746,,,,,
321,28758,,,,,
313,28769,,,,,
308,28780,,,,,
307,28791,,,,,
308,28804,,,,,
314,28815,,,,,
313,28826,,,,,
317,28837,,,,,
319,28849,,,,,
318,28860,,,,,
320,28872,,,,,
326,28883,,,,,
329,28895,,,,,
324,28906,,,,,
318,28917,,,,,
309,28929,,,,,
308,28941,,,,,
308,28952,,,,,
306,28963,,,,,
308,28975,,,,,
297,28986,,,,,
288,28998,,,,,
477,29009,,,,,
541,29021,,,,,
255,29032,,,,,
240,29043,,,,,
299,29054,,,,,
306,29067,,,,,
315,29078,,,,,
320,29089,,,,,
327,29101,,,,,
333,29112,,,,,
337,29123,,,,,
344,29135,,,,,
349,29147,,,,,
358,29158,,,,,
366,29169,,,,,
372,29180,,,,,
375,29192,,,,,
373,29204,,,,,
372,29215,,,,,
369,29227,,,,,
362,29238,,,,,
347,29249,,,,,
328,29260,,,,,
319,29273,,,,,
315,29284,,,,,
316,29295,,,,,
317,29306,,,,,
322,29318,,,,,
322,29329,,,,,
322,29341,,,,,
326,29352,,,,,
323,29364,,,,,
321,29375,,,,,
330,29386,,,,,
338,29399,,,,,
334,29410,,,,,
326,29421,,,,,
319,29432,,,,,
311,29444,,,,,
316,29455,,,,,
312,29467,,,,,
315,29478,,,,,
311,29490,,,,,
281,29501,,,,,
390,29512,,,,,
597,29523,,,,,
394,29536,,,,,
224,29547,,,,,
285,29558,,,,,
306,29570,,,,,
310,29581,,,,,
317,29592,,,,,
322,29604,,,,,
330,29616,,,,,
334,29627,,,,,
342,29638,,,,,
348,29649,,,,,
356,29661,,,,,
366,29673,,,,,
372,29684,,,,,
380,29696,,,,,
381,29707,,,,,
379,29718,,,,,
376,29730,,,,,
369,29742,,,,,
358,29753,,,,,
341,29764,,,,,
332,29775,,,,,
327,29787,,,,,
327,29799,,,,,
327,29810,,,,,
331,29821,,,,,
333,29833,,,,,
332,29844,,,,,
337,29855,,,,,
338,29868,,,,,
337,29879,,,,,
338,29890,,,,,
349,29901,,,,,
350,29913,,,,,
345,29924,,,,,
338,29936,,,,,
331,29947,,,,,
330,29959,,,,,
329,29970,,,,,
330,29981,,,,,
332,29992,,,,,
322,30005,,,,,
309,30016,,,,,
480,30027,,,,,
586,30039,,,,,
290,30050,,,,,
238,30061,,,,,
305,30073,,,,,
319,30085,,,,,
326,30096,,,,,
331,30107,,,,,
336,30118,,,,,
341,30131,,,,,
345,30142,,,,,
351,30153,,,,,
356,30164,,,,,
367,30176,,,,,
373,30187,,,,,
378,30199,,,,,
381,30211,,,,,
382,30222,,,,,
382,30233,,,,,
378,30244,,,,,
369,30256,,,,,
351,30268,,,,,
335,30279,,,,,
324,30290,,,,,
318,30302,,,,,
321,30313,,,,,
317,30324,,,,,
319,30337,,,,,
323,30348,,,,,
325,30359,,,,,
328,30370,,,,,
330,30382,,,,,
331,30393,,,,,
330,30405,,,,,
339,30416,,,,,
335,30428,,,,,
334,30439,,,,,
324,30450,,,,,
322,30462,,,,,
322,30474,,,,,
314,30485,,,,,
318,30496,,,,,
317,30508,,,,,
296,30519,,,,,
313,30531,,,,,
529,30542,,,,,
522,30554,,,,,
237,30565,,,,,
257,30576,,,,,
306,30587,,,,,
312,30600,,,,,
317,30611,,,,,
326,30622,,,,,
331,30633,,,,,
335,30645,,,,,
341,30656,,,,,
345,30668,,,,,
351,30680,,,,,
363,30691,,,,,
372,30702,,,,,
377,30713,,,,,
374,30725,,,,,
373,30737,,,,,
372,30748,,,,,
371,30759,,,,,
360,30771,,,,,
342,30782,,,,,
325,30793,,,,,
317,30806,,,,,
316,30817,,,,,
