EKG,T,,,,,
326,9976,,,,,
315,9987,,,,,
324,9997,,,,,
320,10007,,,,,
327,10018,,,,,
338,10031,,,,,
322,10042,,,,,
347,10053,,,,,
326,10064,,,,,
337,10076,,,,,
329,10087,,,,,
330,10099,,,,,
340,10110,,,,,
326,10122,,,,,
341,10133,,,,,
332,10144,,,,,
356,10156,,,,,
341,10168,,,,,
332,10179,,,,,
336,10190,,,,,
320,10202,,,,,
341,10213,,,,,
321,10224,,,,,
339,10236,,,,,
321,10248,,,,,
385,10259,,,,,
572,10270,,,,,
412,10281,,,,,
243,10293,,,,,
268,10305,,,,,
322,10316,,,,,
324,10328,,,,,
327,10339,,,,,
345,10350,,,,,
330,10362,,,,,
352,10374,,,,,
335,10385,,,,,
354,10396,,,,,
350,10407,,,,,
353,10419,,,,,
370,10431,,,,,
357,10442,,,,,
386,10454,,,,,
378,10465,,,,,
393,10476,,,,,
388,10487,,,,,
382,10500,,,,,
381,10511,,,,,
346,10522,,,,,
347,10533,,,,,
312,10545,,,,,
317,10556,,,,,
308,10568,,,,,
301,10579,,,,,
318,10591,,,,,
300,10602,,,,,
324,10613,,,,,
304,10625,,,,,
322,10637,,,,,
320,10648,,,,,
318,10659,,,,,
332,10671,,,,,
313,10682,,,,,
334,10694,,,,,
316,10705,,,,,
331,10717,,,,,
323,10728,,,,,
319,10739,,,,,
335,10750,,,,,
317,10763,,,,,
348,10774,,,,,
329,10785,,,,,
338,10797,,,,,
325,10808,,,,,
316,10819,,,,,
329,10831,,,,,
311,10843,,,,,
333,10854,,,,,
314,10865,,,,,
328,10876,,,,,
467,10888,,,,,
523,10900,,,,,
297,10911,,,,,
223,10923,,,,,
305,10934,,,,,
311,10945,,,,,
330,10956,,,,,
330,10969,,,,,
328,10980,,,,,
348,10991,,,,,
331,11002,,,,,
353,11014,,,,,
338,11025,,,,,
356,11037,,,,,
359,11048,,,,,
357,11060,,,,,
385,11071,,,,,
375,11082,,,,,
398,11095,,,,,
384,11106,,,,,
394,11117,,,,,
387,11128,,,,,
363,11140,,,,,
363,11151,,,,,
325,11163,,,,,
334,11174,,,,,
309,11186,,,,,
319,11197,,,,,
318,11208,,,,,
310,11219,,,,,
331,11232,,,,,
311,11243,,,,,
334,11254,,,,,
318,11266,,,,,
328,11277,,,,,
331,11288,,,,,
321,11300,,,,,
339,11312,,,,,
318,11323,,,,,
338,11334,,,,,
320,11345,,,,,
331,11357,,,,,
330,11369,,,,,
319,11380,,,,,
345,11392,,,,,
330,11403,,,,,
351,11414,,,,,
327,11426,,,,,
329,11438,,,,,
327,11449,,,,,
316,11460,,,,,
336,11471,,,,,
315,11483,,,,,
334,11495,,,,,
336,11506,,,,,
502,11517,,,,,
499,11529,,,,,
238,11540,,,,,
259,11551,,,,,
295,11564,,,,,
332,11575,,,,,
320,11586,,,,,
330,11597,,,,,
341,11609,,,,,
330,11620,,,,,
356,11632,,,,,
333,11643,,,,,
358,11655,,,,,
343,11666,,,,,
354,11677,,,,,
366,11688,,,,,
363,11701,,,,,
392,11712,,,,,
375,11723,,,,,
395,11735,,,,,
379,11746,,,,,
376,11757,,,,,
367,11769,,,,,
333,11781,,,,,
339,11792,,,,,
305,11803,,,,,
321,11814,,,,,
305,11827,,,,,
310,11838,,,,,
315,11849,,,,,
303,11860,,,,,
330,11872,,,,,
306,11883,,,,,
327,11895,,,,,
314,11907,,,,,
319,11918,,,,,
326,11929,,,,,
313,11940,,,,,
337,11952,,,,,
314,11964,,,,,
331,11975,,,,,
319,11986,,,,,
322,11998,,,,,
333,12009,,,,,
312,12020,,,,,
339,12033,,,,,
324,12044,,,,,
347,12055,,,,,
335,12066,,,,,
326,12078,,,,,
331,12089,,,,,
309,12101,,,,,
337,12112,,,,,
315,12124,,,,,
335,12135,,,,,
313,12146,,,,,
383,12158,,,,,
543,12170,,,,,
387,12181,,,,,
228,12192,,,,,
266,12204,,,,,
327,12215,,,,,
320,12227,,,,,
323,12238,,,,,
342,12250,,,,,
326,12261,,,,,
354,12272,,,,,
332,12283,,,,,
351,12296,,,,,
342,12307,,,,,
349,12318,,,,,
364,12329,,,,,
354,12341,,,,,
386,12352,,,,,
367,12364,,,,,
386,12376,,,,,
378,12387,,,,,
374,12398,,,,,
382,12409,,,,,
346,12421,,,,,
351,12433,,,,,
312,12444,,,,,
319,12455,,,,,
306,12467,,,,,
306,12478,,,,,
323,12489,,,,,
305,12502,,,,,
332,12513,,,,,
308,12524,,,,,
325,12535,,,,,
315,12547,,,,,
318,12559,,,,,
334,12570,,,,,
312,12581,,,,,
335,12593,,,,,
315,12604,,,,,
327,12615,,,,,
322,12627,,,,,
318,12639,,,,,
337,12650,,,,,
315,12661,,,,,
335,12673,,,,,
322,12684,,,,,
343,12696,,,,,
339,12707,,,,,
327,12719,,,,,
339,12730,,,,,
311,12741,,,,,
338,12752,,,,,
312,12765,,,,,
330,12776,,,,,
312,12787,,,,,
334,12798,,,,,
510,12810,,,,,
482,12821,,,,,
273,12833,,,,,
240,12845,,,,,
314,12856,,,,,
309,12867,,,,,
317,12878,,,,,
338,12891,,,,,
318,12902,,,,,
345,12913,,,,,
324,12924,,,,,
341,12936,,,,,
340,12947,,,,,
338,12959,,,,,
363,12971,,,,,
349,12982,,,,,
379,12993,,,,,
367,13004,,,,,
384,13016,,,,,
381,13028,,,,,
373,13039,,,,,
389,13050,,,,,
354,13062,,,,,
361,13073,,,,,
326,13084,,,,,
328,13096,,,,,
323,13108,,,,,
317,13119,,,,,
336,13130,,,,,
314,13142,,,,,
336,13153,,,,,
320,13165,,,,,
329,13176,,,,,
331,13188,,,,,
326,13199,,,,,
345,13210,,,,,
321,13221,,,,,
343,13234,,,,,
321,13245,,,,,
331,13256,,,,,
334,13267,,,,,
325,13279,,,,,
345,13291,,,,,
323,13302,,,,,
344,13314,,,,,
323,13325,,,,,
346,13336,,,,,
352,13347,,,,,
338,13360,,,,,
